Source,Target,weight,URL,Discipline,PY,Tweet,Group
@Mojluf,@bhamlaw,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@AngeDevaux,@IoannaTourkocho,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@SixVpf,@ProfKAArmstrong,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@LPTheoryNUIG,@IoannaTourkocho,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@ERC_LLECJ,@bhamlaw,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@LucyKOverfield,@IoannaTourkocho,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@M_Markakis,@IoannaTourkocho,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@NUIGLaw,@IoannaTourkocho,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@YolandaAaliyah,@bhamlaw,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@RichardKay80,@IoannaTourkocho,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@ConnieHealy,@IoannaTourkocho,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@donnchanuig,@IoannaTourkocho,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@antje_wiener,@ProfKAArmstrong,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@PeterLindseth,@ProfKAArmstrong,1,https://www.altmetric.com/details/18185983,IR,2017,25,Neither
@utanord,@Klamberg,1,https://www.altmetric.com/details/5721729,IR,2014,8,Neither
@Spesam,@Klamberg,1,https://www.altmetric.com/details/5721729,IR,2014,8,Neither
@CarinaLamont,@Klamberg,1,https://www.altmetric.com/details/5721729,IR,2014,8,Neither
@SUAllstars,@Klamberg,1,https://www.altmetric.com/details/5721729,IR,2014,8,Neither
@matsdeland,@Klamberg,1,https://www.altmetric.com/details/5721729,IR,2014,8,Neither
@jeongminnkim,@Sino_NK,1,https://www.altmetric.com/details/15216798,IR,2017,6,Neither
@Vallecillo_AJ,@_biodiversa,1,https://www.altmetric.com/details/4967094,IR,2015,11,Neither
@_biodiversa,@_biodiversa,2,https://www.altmetric.com/details/4967094,IR,2015,11,Neither
@CesarPazyMino,@_biodiversa,1,https://www.altmetric.com/details/4967094,IR,2015,11,Neither
@welikalaa,@artakgal,1,https://www.altmetric.com/details/5604667,IR,2016,2,Neither
@h_dilger,@GregorDobler,1,https://www.altmetric.com/details/13399963,IR,2017,6,Neither
@steinmuller,@GregorDobler,1,https://www.altmetric.com/details/13399963,IR,2017,6,Neither
@IAMSPonline,@IChapsos,1,https://www.altmetric.com/details/5303839,IR,2016,17,Neither
@PMCanfield,@gipUniovi,1,https://www.altmetric.com/details/5303839,IR,2016,17,Neither
@PMCanfield,@human_security,1,https://www.altmetric.com/details/5303839,IR,2016,17,Neither
@MikaAaltola,@FIIA_fi,1,https://www.altmetric.com/details/5303839,IR,2016,17,Neither
@unmo300,@IChapsos,1,https://www.altmetric.com/details/5303839,IR,2016,17,Neither
@CTPSR_Coventry,@IChapsos,1,https://www.altmetric.com/details/5303839,IR,2016,17,Neither
@PMCanfield,@IChapsos,1,https://www.altmetric.com/details/5303839,IR,2016,17,Neither
@cfjader,@FIIA_fi,1,https://www.altmetric.com/details/5303839,IR,2016,17,Neither
@jamesamalcolm,@IChapsos,1,https://www.altmetric.com/details/5303839,IR,2016,17,Neither
@greatcharlie1,@RStrategic,1,https://www.altmetric.com/details/6797117,IR,2014,4,Neither
@GeyerWire,@RStrategic,1,https://www.altmetric.com/details/6797117,IR,2014,4,Neither
@IntelNatSecJnl,@RStrategic,1,https://www.altmetric.com/details/6797117,IR,2014,4,Neither
@DiplomaticAsset,@RStrategic,1,https://www.altmetric.com/details/6797117,IR,2014,4,Neither
@werocktheplanet,@DianeDesierto,1,https://www.altmetric.com/details/10116947,IR,2016,5,Neither
@cookie01114,@WMLawSchool,1,https://www.altmetric.com/details/10116947,IR,2016,5,Neither
@VHMwerenga,@EUtopean,1,https://www.altmetric.com/details/13552304,IR,2014,7,Neither
@Mac_Greenfire,@EUtopean,1,https://www.altmetric.com/details/13552304,IR,2014,7,Neither
@nancyfordephoto,@tahnsta,1,https://www.altmetric.com/details/43662446,IR,2018,7,Neither
@klausdodds,@tahnsta,1,https://www.altmetric.com/details/43662446,IR,2018,7,Neither
@tina_mangat,@tahnsta,1,https://www.altmetric.com/details/43662446,IR,2018,7,Neither
@Arctic_Centre,@tahnsta,1,https://www.altmetric.com/details/43662446,IR,2018,7,Neither
@AnuszkaRaquel,@tahnsta,1,https://www.altmetric.com/details/43662446,IR,2018,7,Neither
@Polarbookclub,@tahnsta,1,https://www.altmetric.com/details/43662446,IR,2018,7,Neither
@misseward,@GDRaber,1,https://www.altmetric.com/details/10374050,IR,2017,2,Neither
@ISBC_global,@AranchaGlezLaya,1,https://www.altmetric.com/details/36077010,IR,2015,2,Neither
@KKDash2020,@RStrategic,1,https://www.altmetric.com/details/6798555,IR,2016,8,Neither
@sdkbusiness,@RStrategic,1,https://www.altmetric.com/details/6798555,IR,2016,8,Neither
@inancgizay,@RStrategic,1,https://www.altmetric.com/details/6798555,IR,2016,8,Neither
@raffpantucci,@RStrategic,1,https://www.altmetric.com/details/6798555,IR,2016,8,Neither
@kresna_aria,@RStrategic,1,https://www.altmetric.com/details/6798555,IR,2016,8,Neither
@IntelNatSecJnl,@RStrategic,1,https://www.altmetric.com/details/6798555,IR,2016,8,Neither
@ADRIANSYSNET,@RStrategic,1,https://www.altmetric.com/details/6798555,IR,2016,8,Neither
@b4l1c,@mkibaroglu,1,https://www.altmetric.com/details/6798555,IR,2016,8,Neither
@TCLawton,@BusEconBooks,1,https://www.altmetric.com/details/21392162,IR,2017,1,Neither
@MagDwyer,@jcaverley,1,https://www.altmetric.com/details/9736365,IR,2014,3,Neither
@PeteWhitePolSci,@jcaverley,1,https://www.altmetric.com/details/9736365,IR,2014,3,Neither
@petercluskey,@soas_cisd,1,https://www.altmetric.com/details/21036025,IR,2017,2,Neither
@IASLMcGill,@LAWMcGill,1,https://www.altmetric.com/details/22328592,IR,2017,5,Neither
@rutiteitel,@howserob,1,https://www.altmetric.com/details/10217305,IR,2015,8,Neither
@Sino_NK,@adamcathcart,1,https://www.altmetric.com/details/10217305,IR,2015,8,Neither
@howserob,@howserob,1,https://www.altmetric.com/details/10217305,IR,2015,8,Neither
@LeckerC,@howserob,1,https://www.altmetric.com/details/10217305,IR,2015,8,Neither
@NatSecGirlSquad,@LorenRaeDeJ,1,https://www.altmetric.com/details/46461549,IR,2018,2,Neither
@andrealiebman,@ResearchUI,1,https://www.altmetric.com/details/6797306,IR,2016,5,Neither
@UISweden,@ResearchUI,1,https://www.altmetric.com/details/6797306,IR,2016,5,Neither
@ADRIANSYSNET,@RStrategic,1,https://www.altmetric.com/details/6797306,IR,2016,5,Neither
@BrucePannier,@anceschistan,1,https://www.altmetric.com/details/33728088,IR,2018,6,Neither
@AsianStudiesRev,@anceschistan,1,https://www.altmetric.com/details/33728088,IR,2018,6,Neither
@LeilaTavi,@anceschistan,1,https://www.altmetric.com/details/33728088,IR,2018,6,Neither
@steveswerdlow,@anceschistan,1,https://www.altmetric.com/details/33728088,IR,2018,6,Neither
@HBorderlands,@BorderCrim,1,https://www.altmetric.com/details/35454898,IR,2018,5,Neither
@MoniDegen,@BrunelResearch,1,https://www.altmetric.com/details/35454898,IR,2018,5,Neither
@SotiriaGrek,@skape_ed,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@UofEAthenaSwan,@skape_ed,2,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@RestlessSpaces,@skape_ed,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@TechLawSociety,@skape_ed,2,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@UofEAthenaSwan,@PickersgillM,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@PickersgillM,@skape_ed,2,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@Jeroen_vdSluijs,@AnnetteBoaz,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@NewGenSoc,@PickersgillM,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@ANIPInternships,@PickersgillM,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@NewGenSoc,@skape_ed,2,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@BoswellPol,@PickersgillM,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@TechLawSociety,@PickersgillM,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@skape_ed,@BoswellPol,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@ArnaldoPellini,@AnnetteBoaz,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@skape_ed,@PickersgillM,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@N_Papanastasiou,@skape_ed,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@NickSevdalis,@AnnetteBoaz,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@vidmarmatjaz,@skape_ed,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@IASH_Edinburgh,@skape_ed,1,https://www.altmetric.com/details/13458317,IR,2017,29,Neither
@dimitrijevic_i,@RStrategic,1,https://www.altmetric.com/details/6795381,IR,2016,5,Neither
@ADRIANSYSNET,@RStrategic,1,https://www.altmetric.com/details/6795381,IR,2016,5,Neither
@IntelNatSecJnl,@RStrategic,1,https://www.altmetric.com/details/6795381,IR,2016,5,Neither
@BlancoJoseMaria,@RStrategic,1,https://www.altmetric.com/details/6795381,IR,2016,5,Neither
@JanetDEGibson,@RStrategic,1,https://www.altmetric.com/details/6795381,IR,2016,5,Neither
@Stupidosaur,@IndiaShardul,1,https://www.altmetric.com/details/23724660,IR,2016,3,Neither
@krishna1715,@IndiaShardul,1,https://www.altmetric.com/details/23724660,IR,2016,3,Neither
@Allowthinking,@MHResearchUniSA,1,https://www.altmetric.com/details/14718921,IR,2017,2,Neither
@MHDG1945,@Pontegea,1,https://www.altmetric.com/details/13936656,IR,2016,8,Neither
@energy4e,@Pontegea,1,https://www.altmetric.com/details/13936656,IR,2016,8,Neither
@nournewsnet,@tugrulkeskin,1,https://www.altmetric.com/details/13936656,IR,2016,8,Neither
@CBjola,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@Udadisi,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@chamunogwa,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@shaun_riordan,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@rbleiker,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@OxfordDiplomat,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@IntermapPD,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@caitebyrne,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@DrRimmer,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@DrRimmer,@DrRimmer,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@lilianJi,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@FelipeARoa,@ODID_QEH,1,https://www.altmetric.com/details/21146933,IR,2017,18,Neither
@AmitavAcharya,@MichelleEgan14,1,https://www.altmetric.com/details/9237107,IR,2016,10,Neither
@SabaWarraich2,@MichelleEgan14,1,https://www.altmetric.com/details/9237107,IR,2016,10,Neither
@JimGoldgeier,@MichelleEgan14,1,https://www.altmetric.com/details/9237107,IR,2016,10,Neither
@Kkzahu,@EINS_Institute,1,https://www.altmetric.com/details/45406788,IR,2015,2,Neither
@ResearchUI,@RoutledgeME,1,https://www.altmetric.com/details/11916854,IR,2015,1,Neither
@Usyd_ssps,@sydneyciss,1,https://www.altmetric.com/details/15586854,IR,2017,3,Neither
@roomeezon,@readolog,1,https://www.altmetric.com/details/12658730,IR,2015,6,Neither
@SihabBD,@readolog,1,https://www.altmetric.com/details/12658730,IR,2015,6,Neither
@Soulaimaneee,@g_escribano,1,https://www.altmetric.com/details/6796570,IR,2016,2,Neither
@giorgosroi,@giorgosroi,1,https://www.altmetric.com/details/15117399,IR,2014,2,Neither
@David_Mongil,@ggeourbana,1,https://www.altmetric.com/details/20964093,IR,2017,11,Neither
@AIDA_IREST,@IRESTParis1,1,https://www.altmetric.com/details/20964093,IR,2017,11,Neither
@MichelTIARD,@IRESTParis1,1,https://www.altmetric.com/details/20964093,IR,2017,11,Neither
@AaronGutierrezP,@ggeourbana,1,https://www.altmetric.com/details/20964093,IR,2017,11,Neither
@asso_irestrea,@IRESTParis1,2,https://www.altmetric.com/details/20964093,IR,2017,11,Neither
@CarmenMamelita,@ggeourbana,1,https://www.altmetric.com/details/20964093,IR,2017,11,Neither
@gllrd_alex,@IRESTParis1,1,https://www.altmetric.com/details/20964093,IR,2017,11,Neither
@Kosesherbot,@vaseghi,1,https://www.altmetric.com/details/35366192,IR,2017,5,Neither
@partizan_khaste,@vaseghi,1,https://www.altmetric.com/details/35366192,IR,2017,5,Neither
@justpeeling,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@ali_wedderburn,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@flusterbird,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@heatherjochens,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@CERE_Emotion,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@climat2015,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@VanHoef,@claraerouk,2,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@NoeCornago,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@HSUHamburg,@akawanja,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@jmoraleshdez,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@Ilan_Manor,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@ellie_ro,@akawanja,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@btfazendeiro,@claraerouk,2,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@maxlesch,@akawanja,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@gphofmann,@akawanja,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@IAJournal_CH,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@schlatzen,@akawanja,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@rhyscrilley,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@ty_solomon1,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@SimonKoschut,@claraerouk,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@weareunfug,@akawanja,1,https://www.altmetric.com/details/30060988,IR,2018,31,Neither
@C_Coolidge,@C_Coolidge,2,https://www.altmetric.com/details/15345908,IR,2016,9,Neither
@Itohanodekunle,@CLEER_research,1,https://www.altmetric.com/details/11916861,IR,2017,2,Neither
@FemmigjeC,@JFCrisp,1,https://www.altmetric.com/details/13803378,IR,2017,12,Neither
@hannahlwright,@JenniferAllsopp,1,https://www.altmetric.com/details/13803378,IR,2017,12,Neither
@___adn,@JFCrisp,1,https://www.altmetric.com/details/13803378,IR,2017,12,Neither
@Becoming_Adult,@JenniferAllsopp,1,https://www.altmetric.com/details/13803378,IR,2017,12,Neither
@neccint,@PalgraveEcon,1,https://www.altmetric.com/details/8724425,IR,2017,7,Neither
@Dr_ibnrubbian,@PalgraveEcon,1,https://www.altmetric.com/details/8724425,IR,2017,7,Neither
@CallumMcneill,@SalfordUni_PCH,1,https://www.altmetric.com/details/36080352,IR,2018,2,Neither
@yogerardomh,@Lapop_Barometro,1,https://www.altmetric.com/details/35909389,IR,2015,3,Neither
@kaczmarczyk_cmr,@CMR_Warsaw,1,https://www.altmetric.com/details/37440246,IR,2018,6,Neither
@RwAccommodation,@SaraInterrupted,1,https://www.altmetric.com/details/23321556,IR,2018,3,Neither
@fchasteland,@MatthiasBj,1,https://www.altmetric.com/details/23321556,IR,2018,3,Neither
@LigiaMauraCosta,@LigiaMauraCosta,1,https://www.altmetric.com/details/40757029,IR,2018,11,Neither
@jpattersoncpa,@catcherbloc,1,https://www.altmetric.com/details/40757029,IR,2018,11,Neither
@Tyrone876,@catcherbloc,1,https://www.altmetric.com/details/40757029,IR,2018,11,Neither
@PenaMinang,@RStrategic,1,https://www.altmetric.com/details/6796636,IR,2016,5,Neither
@CraigZelizer,@RStrategic,1,https://www.altmetric.com/details/6796636,IR,2016,5,Neither
@IntelNatSecJnl,@RStrategic,1,https://www.altmetric.com/details/6796636,IR,2016,5,Neither
@MorningAfrika,@RStrategic,1,https://www.altmetric.com/details/6796636,IR,2016,5,Neither
@IntPeacekeeping,@RStrategic,1,https://www.altmetric.com/details/6796636,IR,2016,5,Neither
@aljakuns,@raglanhall1808,2,https://www.altmetric.com/details/16569868,IR,2015,7,Neither
@jtc002,@StevePampinella,1,https://www.altmetric.com/details/19180016,IR,2017,4,Neither
@gilliancalder,@rebeccaj63,1,https://www.altmetric.com/details/10840955,IR,2016,5,Neither
@PoojaaParmar,@rebeccaj63,1,https://www.altmetric.com/details/10840955,IR,2016,5,Neither
@Curseofthe9th,@SevaUT,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@Hatfulofhistory,@LaCatriona,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@vanessahistory,@LaCatriona,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@TroyGoodfellow,@SevaUT,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@sophiejrigney,@LaCatriona,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@jonathandfulton,@LaCatriona,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@HistorianHelen,@LaCatriona,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@Akil_N_Awan,@LaCatriona,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@RoshwaldAviel,@LaCatriona,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@leonsaviour,@LaCatriona,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@clancynewyork,@LaCatriona,1,https://www.altmetric.com/details/16830487,IR,2016,13,Neither
@AnnikaNewnham,@BenBooth157,1,https://www.altmetric.com/details/15658735,IR,2016,6,Neither
@LBM_lawblogs,@BenBooth157,1,https://www.altmetric.com/details/15658735,IR,2016,6,Neither
@UniRdg_GLD,@BenBooth157,1,https://www.altmetric.com/details/15658735,IR,2016,6,Neither
@Emmaryaro,@BenBooth157,1,https://www.altmetric.com/details/15658735,IR,2016,6,Neither
@Sakpol_SE,@Forsvarshogsk,1,https://www.altmetric.com/details/9502865,IR,2014,2,Neither
@carol_osullivan,@MATS_UoP,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@SFPS_UK,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@TranslatingF,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@interpretaatioo,@sgmitiuop,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@PaulKayeEUlangs,@sgmitiuop,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@alexjzucker,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@Vorya_Dastyar,@MATS_UoP,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@SergioPortelli,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@MATS_UoP,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@MATS_UoP,@Fruela_Fdez,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@fit_ift,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@hannah_e_rowe,@MATS_UoP,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@ITD_JMT,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@Uchenna_Oyali,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@hannah_e_rowe,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@FTI_UNIGE,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@HenryLiu_FIT,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@Fruela_Fdez,@MATS_UoP,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@HenryLiu_FIT,@sgmitiuop,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@perlahassan,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@NamlaPouki,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@Lucjab,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@mab_us,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@rayuela62,@Fruela_Fdez,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@interpretaatioo,@estrans,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@interpretaatioo,@MATS_UoP,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@LangfordRachael,@sgmitiuop,1,https://www.altmetric.com/details/29003117,IR,2018,33,Neither
@trade_live,@TradeinTransit,1,https://www.altmetric.com/details/19973837,IR,2017,3,Neither
@ryo_kga,@nolnolnol,1,https://www.altmetric.com/details/14675656,IR,2017,10,Neither
@jun_naibzade,@nolnolnol,2,https://www.altmetric.com/details/14675656,IR,2017,10,Neither
@DanielAgbiboa,@perryworldhouse,1,https://www.altmetric.com/details/15507791,IR,2017,14,Neither
@aminata2016,@perryworldhouse,1,https://www.altmetric.com/details/15507791,IR,2017,14,Neither
@elischerafrica,@JWPaller,1,https://www.altmetric.com/details/15507791,IR,2017,14,Neither
@mchorowitz,@perryworldhouse,1,https://www.altmetric.com/details/15507791,IR,2017,14,Neither
@ADRIANSYSNET,@RStrategic,1,https://www.altmetric.com/details/6795662,IR,2016,1,Neither
@AsianStudiesRev,@Sino_NK,1,https://www.altmetric.com/details/21344182,IR,2014,8,Neither
@SSI_Exeter,@blagden_david,1,https://www.altmetric.com/details/12038082,IR,2014,3,Neither
@PenaMinang,@RStrategic,1,https://www.altmetric.com/details/6796500,IR,2016,2,Neither
@ADRIANSYSNET,@RStrategic,1,https://www.altmetric.com/details/6796500,IR,2016,2,Neither
@Simon_the_Pratt,@achapnick,1,https://www.altmetric.com/details/18704552,IR,2017,6,Neither
@nsducharme,@achapnick,1,https://www.altmetric.com/details/18704552,IR,2017,6,Neither
@AlmaPataramon,@JulReid,1,https://www.altmetric.com/details/21184450,IR,2017,7,Neither
@C__West,@JulReid,1,https://www.altmetric.com/details/21184450,IR,2017,7,Neither
@emodalities,@JulReid,1,https://www.altmetric.com/details/21184450,IR,2017,7,Neither
@jonnypugh1974,@JulReid,1,https://www.altmetric.com/details/21184450,IR,2017,7,Neither
@ADRIANSYSNET,@RStrategic,1,https://www.altmetric.com/details/6795871,IR,2014,1,Neither
@MarkusGastinger,@CEUSGhent,1,https://www.altmetric.com/details/6795982,IR,2015,7,Neither
@janorbie,@CEUSGhent,1,https://www.altmetric.com/details/6795982,IR,2015,7,Neither
@HrantKostanyan,@CEUSGhent,1,https://www.altmetric.com/details/6795982,IR,2015,7,Neither
@SarahDelputte,@CEUSGhent,1,https://www.altmetric.com/details/6795982,IR,2015,7,Neither
@FerdiDeVille,@CEUSGhent,1,https://www.altmetric.com/details/6795982,IR,2015,7,Neither
@giuseppe_mara,@AnpiBrescia,1,https://www.altmetric.com/details/24876328,IR,2015,2,Neither
@itopun_n247,@MValdegamas,1,https://www.altmetric.com/details/6795514,IR,2014,10,Neither
@seibihei,@MValdegamas,1,https://www.altmetric.com/details/6795514,IR,2014,10,Neither
@fayobiSegun,@H2OEthics,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@carinavr,@WaterWired,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@jeremyj_schmidt,@H2OEthics,2,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@DrKarenBakker,@LucyRodina,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@leilaharris,@H2OEthics,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@EDGES_ubc,@H2OEthics,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@raulpacheco,@H2OEthics,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@GrueneLiga,@GETIDOS,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@dkn_futureearth,@GETIDOS,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@PoWG_UBC,@LucyRodina,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@H2OEthics,@LucyRodina,3,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@LucyRodina,@WaterWired,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@csrnews_german,@GETIDOS,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@mzwarteveen,@EDGES_ubc,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@raulpacheco,@GETIDOS,2,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@EDGES_ubc,@leilaharris,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@J_EnvValues,@H2OEthics,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@m_vi9,@WaterWired,1,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@H2OEthics,@GETIDOS,2,https://www.altmetric.com/details/12101579,IR,2017,41,Neither
@DorisBiesenbach,@GIGA_Institute,1,https://www.altmetric.com/details/32236307,IR,2018,22,Neither
@erhanicener,@antje_wiener,1,https://www.altmetric.com/details/32236307,IR,2018,22,Neither
@antje_wiener,@GIGA_Institute,1,https://www.altmetric.com/details/32236307,IR,2018,22,Neither
@SassanGholiagha,@antje_wiener,1,https://www.altmetric.com/details/32236307,IR,2018,22,Neither
@timglawion,@GIGA_Institute,1,https://www.altmetric.com/details/32236307,IR,2018,22,Neither
@elischerafrica,@GIGA_Institute,1,https://www.altmetric.com/details/32236307,IR,2018,22,Neither
@thomaserichter,@GIGA_Institute,1,https://www.altmetric.com/details/32236307,IR,2018,22,Neither
@rogue_corq,@GIGA_Institute,1,https://www.altmetric.com/details/32236307,IR,2018,22,Neither
@Ir2much4u,@1Oyster1,1,https://www.altmetric.com/details/13713615,IR,2015,20,Neither
@olaf_weber,@jjkirton,1,https://www.altmetric.com/details/13713615,IR,2015,20,Neither
@Jossfjh,@g20rg,1,https://www.altmetric.com/details/13713615,IR,2015,20,Neither
@h_vaezzadeh,@jjkirton,1,https://www.altmetric.com/details/13713615,IR,2015,20,Neither
@StacyDVanDeveer,@jjkirton,1,https://www.altmetric.com/details/13713615,IR,2015,20,Neither
@SSbridges51,@1Oyster1,1,https://www.altmetric.com/details/13713615,IR,2015,20,Neither
@QUT_IP,@DrRimmer,1,https://www.altmetric.com/details/18647240,IR,2017,3,Neither
@wgthomas3,@UNLHistory,1,https://www.altmetric.com/details/23356388,IR,2017,3,Neither
@Taigaa001,@kpclements,1,https://www.altmetric.com/details/29718682,IR,2018,8,Neither
